year,County,fruit_name,Production
2018,澎湖縣,木瓜,11.0
2018,基隆市,木瓜,NULL
2018,新竹市,木瓜,10.0
2018,嘉義市,木瓜,620.0
2018,福建省,木瓜,5.0
2018,金門縣,木瓜,5.0
2018,連江縣,木瓜,NULL
2018,新北市,蓮霧,1.0
2018,台北市,蓮霧,18.0
2018,桃園市,蓮霧,NULL
2018,台中市,蓮霧,145.0
2018,台南市,蓮霧,333.0
2018,高雄市,蓮霧,6418.0
2018,臺灣省,蓮霧,42024.0
2018,宜蘭縣,蓮霧,1540.0
2018,新竹縣,蓮霧,17.0
2018,苗栗縣,蓮霧,14.0
2018,彰化縣,蓮霧,32.0
2018,南投縣,蓮霧,773.0
2018,雲林縣,蓮霧,201.0
2018,嘉義縣,蓮霧,3861.0
2018,屏東縣,蓮霧,35472.0
2018,台東縣,蓮霧,36.0
2018,花蓮縣,蓮霧,61.0
2018,澎湖縣,蓮霧,NULL
2018,基隆市,蓮霧,3.0
2018,新竹市,蓮霧,NULL
2018,嘉義市,蓮霧,15.0
2018,福建省,蓮霧,NULL
2018,金門縣,蓮霧,NULL
2018,連江縣,蓮霧,NULL
2018,新北市,葡萄,1.0
2018,台北市,葡萄,NULL
2018,桃園市,葡萄,143.0
2018,台中市,葡萄,20056.0
2018,台南市,葡萄,97.0
2018,高雄市,葡萄,184.0
2018,臺灣省,葡萄,77318.0
2018,宜蘭縣,葡萄,26.0
2018,新竹縣,葡萄,9.0
2018,苗栗縣,葡萄,16909.0
2018,彰化縣,葡萄,48326.0
2018,南投縣,葡萄,11653.0
2018,雲林縣,葡萄,55.0
2018,嘉義縣,葡萄,178.0
2018,屏東縣,葡萄,6.0
2018,台東縣,葡萄,156.0
2018,花蓮縣,葡萄,NULL
2018,澎湖縣,葡萄,NULL
2018,基隆市,葡萄,NULL
2018,新竹市,葡萄,NULL
2018,嘉義市,葡萄,NULL
2018,福建省,葡萄,NULL
2018,金門縣,葡萄,NULL
2018,連江縣,葡萄,NULL
2018,新北市,枇杷,NULL
2018,台北市,枇杷,0.0
2018,桃園市,枇杷,53.0
2018,台中市,枇杷,5132.0
2018,台南市,枇杷,0.0
2018,高雄市,枇杷,4.0
2018,臺灣省,枇杷,1911.0
2018,宜蘭縣,枇杷,40.0
2018,新竹縣,枇杷,5.0
2018,苗栗縣,枇杷,280.0
2018,彰化縣,枇杷,0.0
2018,南投縣,枇杷,899.0
2018,雲林縣,枇杷,6.0
2018,嘉義縣,枇杷,4.0
2018,屏東縣,枇杷,NULL
2018,台東縣,枇杷,653.0
2018,花蓮縣,枇杷,22.0
2018,澎湖縣,枇杷,NULL
2018,基隆市,枇杷,NULL
2018,新竹市,枇杷,NULL
2018,嘉義市,枇杷,NULL
2018,福建省,枇杷,NULL
2018,金門縣,枇杷,NULL
2018,連江縣,枇杷,NULL
2018,新北市,梅,2.0
2018,台北市,梅,2.0
2018,桃園市,梅,11.0
2018,台中市,梅,576.0
2018,台南市,梅,2217.0
2018,高雄市,梅,3639.0
2018,臺灣省,梅,10936.0
2018,宜蘭縣,梅,NULL
2018,新竹縣,梅,7.0
2018,苗栗縣,梅,164.0
2018,彰化縣,梅,4.0
2018,南投縣,梅,7580.0
2018,雲林縣,梅,101.0
2018,嘉義縣,梅,322.0
2018,屏東縣,梅,9.0
2018,台東縣,梅,2403.0
2018,花蓮縣,梅,345.0
2018,澎湖縣,梅,NULL
2018,基隆市,梅,NULL
2018,新竹市,梅,NULL
2018,嘉義市,梅,NULL
2018,福建省,梅,NULL
2018,金門縣,梅,NULL
2018,連江縣,梅,NULL
2018,新北市,荔枝,NULL
2018,台北市,荔枝,NULL
2018,桃園市,荔枝,NULL
2018,台中市,荔枝,14796.0
2018,台南市,荔枝,7750.0
2018,高雄市,荔枝,25459.0
2018,臺灣省,荔枝,30662.0
2018,宜蘭縣,荔枝,11.0
2018,新竹縣,荔枝,160.0
2018,苗栗縣,荔枝,222.0
2018,彰化縣,荔枝,6324.0
2018,南投縣,荔枝,12517.0
2018,雲林縣,荔枝,595.0
2018,嘉義縣,荔枝,5488.0
2018,屏東縣,荔枝,4141.0
2018,台東縣,荔枝,641.0
2018,花蓮縣,荔枝,3.0
2018,澎湖縣,荔枝,NULL
2018,基隆市,荔枝,NULL
2018,新竹市,荔枝,153.0
2018,嘉義市,荔枝,406.0
2018,福建省,荔枝,0.0
2018,金門縣,荔枝,0.0
2018,連江縣,荔枝,NULL
2018,新北市,橄欖,NULL
2018,台北市,橄欖,NULL
2018,桃園市,橄欖,7.0
2018,台中市,橄欖,137.0
2018,台南市,橄欖,94.0
2018,高雄市,橄欖,77.0
2018,臺灣省,橄欖,1276.0
2018,宜蘭縣,橄欖,NULL
2018,新竹縣,橄欖,59.0
2018,苗栗縣,橄欖,192.0
2018,彰化縣,橄欖,8.0
2018,南投縣,橄欖,434.0
2018,雲林縣,橄欖,NULL
2018,嘉義縣,橄欖,55.0
2018,屏東縣,橄欖,2.0
2018,台東縣,橄欖,404.0
2018,花蓮縣,橄欖,106.0
2018,澎湖縣,橄欖,NULL
2018,基隆市,橄欖,NULL
2018,新竹市,橄欖,1.0
2018,嘉義市,橄欖,14.0
2018,福建省,橄欖,NULL
2018,金門縣,橄欖,NULL
2018,連江縣,橄欖,NULL
2018,新北市,楊桃,5.0
2018,台北市,楊桃,12.0
2018,桃園市,楊桃,NULL
2018,台中市,楊桃,725.0
2018,台南市,楊桃,4352.0
2018,高雄市,楊桃,114.0
2018,臺灣省,楊桃,3657.0
2018,宜蘭縣,楊桃,173.0
2018,新竹縣,楊桃,42.0
2018,苗栗縣,楊桃,1359.0
2018,彰化縣,楊桃,1225.0
2018,南投縣,楊桃,254.0
2018,雲林縣,楊桃,237.0
2018,嘉義縣,楊桃,123.0
2018,屏東縣,楊桃,163.0
2018,台東縣,楊桃,55.0
2018,花蓮縣,楊桃,25.0
2018,澎湖縣,楊桃,NULL
2018,基隆市,楊桃,NULL
2018,新竹市,楊桃,NULL
2018,嘉義市,楊桃,NULL
2018,福建省,楊桃,0.0
2018,金門縣,楊桃,0.0
2018,連江縣,楊桃,NULL
2018,新北市,梨,85.0
2018,台北市,梨,2.0
2018,桃園市,梨,96.0
2018,台中市,梨,78215.0
2018,台南市,梨,43.0
2018,高雄市,梨,183.0
2018,臺灣省,梨,40025.0
2018,宜蘭縣,梨,1164.0
2018,新竹縣,梨,2397.0
2018,苗栗縣,梨,33074.0
2018,彰化縣,梨,562.0
2018,南投縣,梨,570.0
2018,雲林縣,梨,30.0
2018,嘉義縣,梨,1798.0
2018,屏東縣,梨,23.0
2018,台東縣,梨,227.0
2018,花蓮縣,梨,174.0
2018,澎湖縣,梨,NULL
2018,基隆市,梨,NULL
2018,新竹市,梨,8.0
2018,嘉義市,梨,NULL
2018,福建省,梨,NULL
2018,金門縣,梨,NULL
2018,連江縣,梨,NULL
2018,新北市,蘋果,NULL
2018,台北市,蘋果,NULL
2018,桃園市,蘋果,NULL
2018,台中市,蘋果,1119.0
2018,台南市,蘋果,NULL
2018,高雄市,蘋果,7.0
2018,臺灣省,蘋果,493.0
2018,宜蘭縣,蘋果,NULL
2018,新竹縣,蘋果,NULL
2018,苗栗縣,蘋果,NULL
2018,彰化縣,蘋果,NULL
2018,南投縣,蘋果,492.0
2018,雲林縣,蘋果,NULL
2018,嘉義縣,蘋果,1.0
2018,屏東縣,蘋果,NULL
2018,台東縣,蘋果,NULL
2018,花蓮縣,蘋果,NULL
2018,澎湖縣,蘋果,NULL
2018,基隆市,蘋果,NULL
2018,新竹市,蘋果,NULL
2018,嘉義市,蘋果,NULL
2018,福建省,蘋果,0.0
2018,金門縣,蘋果,0.0
2018,連江縣,蘋果,NULL
2018,新北市,棗,NULL
2018,台北市,棗,NULL
2018,桃園市,棗,1.0
2018,台中市,棗,103.0
2018,台南市,棗,4442.0
2018,高雄市,棗,15161.0
2018,臺灣省,棗,13094.0
2018,宜蘭縣,棗,21.0
2018,新竹縣,棗,3.0
2018,苗栗縣,棗,1107.0
2018,彰化縣,棗,43.0
2018,南投縣,棗,133.0
2018,雲林縣,棗,344.0
2018,嘉義縣,棗,862.0
2018,屏東縣,棗,10513.0
2018,台東縣,棗,33.0
2018,花蓮縣,棗,27.0
2018,澎湖縣,棗,NULL
2018,基隆市,棗,NULL
2018,新竹市,棗,NULL
2018,嘉義市,棗,8.0
2018,福建省,棗,0.0
2018,金門縣,棗,0.0
2018,連江縣,棗,NULL
2018,新北市,番荔枝,1.0
2018,台北市,番荔枝,NULL
2018,桃園市,番荔枝,2.0
2018,台中市,番荔枝,481.0
2018,台南市,番荔枝,1409.0
2018,高雄市,番荔枝,89.0
2018,臺灣省,番荔枝,57133.0
2018,宜蘭縣,番荔枝,43.0
2018,新竹縣,番荔枝,NULL
2018,苗栗縣,番荔枝,8.0
2018,彰化縣,番荔枝,341.0
2018,南投縣,番荔枝,182.0
2018,雲林縣,番荔枝,113.0
2018,嘉義縣,番荔枝,75.0
2018,屏東縣,番荔枝,427.0
2018,台東縣,番荔枝,55617.0
2018,花蓮縣,番荔枝,326.0
2018,澎湖縣,番荔枝,3.0
2018,基隆市,番荔枝,NULL
2018,新竹市,番荔枝,NULL
2018,嘉義市,番荔枝,NULL
2018,福建省,番荔枝,NULL
2018,金門縣,番荔枝,NULL
2018,連江縣,番荔枝,NULL
2018,新北市,百香果,30.0
2018,台北市,百香果,19.0
2018,桃園市,百香果,17.0
2018,台中市,百香果,882.0
2018,台南市,百香果,188.0
2018,高雄市,百香果,191.0
2018,臺灣省,百香果,24249.0
2018,宜蘭縣,百香果,65.0
2018,新竹縣,百香果,21.0
2018,苗栗縣,百香果,292.0
2018,彰化縣,百香果,157.0
2018,南投縣,百香果,22733.0
2018,雲林縣,百香果,299.0
2018,嘉義縣,百香果,219.0
2018,屏東縣,百香果,141.0
2018,台東縣,百香果,212.0
2018,花蓮縣,百香果,108.0
2018,澎湖縣,百香果,NULL
2018,基隆市,百香果,1.0
2018,新竹市,百香果,NULL
2018,嘉義市,百香果,NULL
2018,福建省,百香果,2.0
2018,金門縣,百香果,2.0
2018,連江縣,百香果,NULL
2018,新北市,可可椰子,NULL
2018,台北市,可可椰子,NULL
2018,桃園市,可可椰子,NULL
2018,台中市,可可椰子,2.0
2018,台南市,可可椰子,2046.0
2018,高雄市,可可椰子,4344.0
2018,臺灣省,可可椰子,13169.0
2018,宜蘭縣,可可椰子,1.0
2018,新竹縣,可可椰子,NULL
2018,苗栗縣,可可椰子,NULL
2018,彰化縣,可可椰子,1.0
2018,南投縣,可可椰子,15.0
2018,雲林縣,可可椰子,16.0
2018,嘉義縣,可可椰子,78.0
2018,屏東縣,可可椰子,7271.0
2018,台東縣,可可椰子,5545.0
2018,花蓮縣,可可椰子,236.0
2018,澎湖縣,可可椰子,NULL
2018,基隆市,可可椰子,NULL
2018,新竹市,可可椰子,NULL
2018,嘉義市,可可椰子,7.0
2018,福建省,可可椰子,NULL
2018,金門縣,可可椰子,NULL
2018,連江縣,可可椰子,NULL
2018,新北市,其他水果,514.0
2018,台北市,其他水果,105.0
2018,桃園市,其他水果,882.0
2018,台中市,其他水果,3492.0
2018,台南市,其他水果,14986.0
2018,高雄市,其他水果,4444.0
2018,臺灣省,其他水果,63534.0
2018,宜蘭縣,其他水果,1740.0
2018,新竹縣,其他水果,804.0
2018,苗栗縣,其他水果,2030.0
2018,彰化縣,其他水果,13519.0
2018,南投縣,其他水果,13412.0
2018,雲林縣,其他水果,4048.0
2018,嘉義縣,其他水果,8158.0
2018,屏東縣,其他水果,12156.0
2018,台東縣,其他水果,5197.0
2018,花蓮縣,其他水果,1726.0
2018,澎湖縣,其他水果,210.0
2018,基隆市,其他水果,9.0
2018,新竹市,其他水果,47.0
2018,嘉義市,其他水果,478.0
2018,福建省,其他水果,117.0
2018,金門縣,其他水果,117.0
2018,連江縣,其他水果,NULL
2017,新北市,香蕉,1217.902
2017,台北市,香蕉,181.182
2017,桃園市,香蕉,692.87
2017,台中市,香蕉,9251.577
2017,台南市,香蕉,23967.157
2017,高雄市,香蕉,47549.639
2017,宜蘭縣,香蕉,1234.819
2017,新竹縣,香蕉,1700.188
2017,苗栗縣,香蕉,2626.987
2017,彰化縣,香蕉,3295.307
2017,南投縣,香蕉,56335.336
2017,雲林縣,香蕉,17414.545
2017,嘉義縣,香蕉,66710.595
2017,屏東縣,香蕉,101406.926
2017,台東縣,香蕉,12299.014
2017,花蓮縣,香蕉,9013.2
2017,澎湖縣,香蕉,42.398
2017,基隆市,香蕉,45.297
2017,新竹市,香蕉,105.058
2017,嘉義市,香蕉,912.3
2017,金門縣,香蕉,14.65
2017,連江縣,香蕉,0.0
2017,新北市,鳳梨,27.825
2017,台北市,鳳梨,0.0
2017,桃園市,鳳梨,0.0
2017,台中市,鳳梨,5194.492
2017,台南市,鳳梨,75208.631
2017,高雄市,鳳梨,60343.436
2017,宜蘭縣,鳳梨,1281.56
2017,新竹縣,鳳梨,2.8
2017,苗栗縣,鳳梨,28.087
2017,彰化縣,鳳梨,12836.02
2017,南投縣,鳳梨,81908.498
2017,雲林縣,鳳梨,49671.854
2017,嘉義縣,鳳梨,70297.839
2017,屏東縣,鳳梨,171008.399
2017,台東縣,鳳梨,13070.335
2017,花蓮縣,鳳梨,9538.062
2017,澎湖縣,鳳梨,35.37
2017,基隆市,鳳梨,0.0
2017,新竹市,鳳梨,0.0
2017,嘉義市,鳳梨,3077.616
2017,金門縣,鳳梨,0.0
2017,連江縣,鳳梨,0.0
2017,新北市,椪柑,8.373
2017,台北市,椪柑,51.112
2017,桃園市,椪柑,28.08
2017,台中市,椪柑,26758.037
2017,台南市,椪柑,26614.326
2017,高雄市,椪柑,11.764
2017,宜蘭縣,椪柑,135.449
2017,新竹縣,椪柑,4262.027
2017,苗栗縣,椪柑,13162.624
2017,彰化縣,椪柑,137.618
2017,南投縣,椪柑,644.257
2017,雲林縣,椪柑,13547.92
2017,嘉義縣,椪柑,40980.3
2017,屏東縣,椪柑,0.0
2017,台東縣,椪柑,407.56
2017,花蓮縣,椪柑,287.541
2017,澎湖縣,椪柑,0.0
2017,基隆市,椪柑,0.0
2017,新竹市,椪柑,0.0
2017,嘉義市,椪柑,8.16
2017,金門縣,椪柑,0.0
2017,連江縣,椪柑,0.0
2017,新北市,柳橙,53.767
2017,台北市,柳橙,19.122
2017,桃園市,柳橙,14.655
2017,台中市,柳橙,484.955
2017,台南市,柳橙,50328.13
2017,高雄市,柳橙,201.378
2017,宜蘭縣,柳橙,773.108
2017,新竹縣,柳橙,1376.836
2017,苗栗縣,柳橙,197.645
2017,彰化縣,柳橙,584.715
2017,南投縣,柳橙,13634.597
2017,雲林縣,柳橙,60456.649
2017,嘉義縣,柳橙,23795.251
2017,屏東縣,柳橙,62.25
2017,台東縣,柳橙,427.705
2017,花蓮縣,柳橙,396.095
2017,澎湖縣,柳橙,0.0
2017,基隆市,柳橙,0.0
2017,新竹市,柳橙,0.0
2017,嘉義市,柳橙,1159.2
2017,金門縣,柳橙,0.426
2017,連江縣,柳橙,0.0
2017,新北市,桶柑,762.521
2017,台北市,桶柑,300.565
2017,桃園市,桶柑,954.37
2017,台中市,桶柑,10064.703
2017,台南市,桶柑,13.44
2017,高雄市,桶柑,3.719
2017,宜蘭縣,桶柑,2191.381
2017,新竹縣,桶柑,27525.397
2017,苗栗縣,桶柑,11675.42
2017,彰化縣,桶柑,7.11
2017,南投縣,桶柑,114.162
2017,雲林縣,桶柑,0.0
2017,嘉義縣,桶柑,172.264
2017,屏東縣,桶柑,0.0
2017,台東縣,桶柑,2620.795
2017,花蓮縣,桶柑,470.42
2017,澎湖縣,桶柑,0.0
2017,基隆市,桶柑,15.246
2017,新竹市,桶柑,18.972
2017,嘉義市,桶柑,0.0
2017,金門縣,桶柑,0.0
2017,連江縣,桶柑,0.0
2017,新北市,文旦柚,6966.285
2017,台北市,文旦柚,96.916
2017,桃園市,文旦柚,279.6
2017,台中市,文旦柚,1448.952
2017,台南市,文旦柚,25623.808
2017,高雄市,文旦柚,190.233
2017,宜蘭縣,文旦柚,2950.489
2017,新竹縣,文旦柚,806.044
2017,苗栗縣,文旦柚,6673.913
2017,彰化縣,文旦柚,935.503
2017,南投縣,文旦柚,1855.804
2017,雲林縣,文旦柚,4796.839
2017,嘉義縣,文旦柚,2406.603
2017,屏東縣,文旦柚,23.651
2017,台東縣,文旦柚,1570.91
2017,花蓮縣,文旦柚,21361.214
2017,澎湖縣,文旦柚,0.0
2017,基隆市,文旦柚,113.292
2017,新竹市,文旦柚,90.065
2017,嘉義市,文旦柚,49.665
2017,金門縣,文旦柚,0.884
2017,連江縣,文旦柚,0.0
2017,新北市,斗柚,28.799
2017,台北市,斗柚,23.2
2017,桃園市,斗柚,0.0
2017,台中市,斗柚,25.933
2017,台南市,斗柚,0.0
2017,高雄市,斗柚,0.0
2017,宜蘭縣,斗柚,54.725
2017,新竹縣,斗柚,54.6
2017,苗栗縣,斗柚,105.53
2017,彰化縣,斗柚,1.9
2017,南投縣,斗柚,5.94
2017,雲林縣,斗柚,0.0
2017,嘉義縣,斗柚,135.472
2017,屏東縣,斗柚,0.0
2017,台東縣,斗柚,126.753
2017,花蓮縣,斗柚,145.996
2017,澎湖縣,斗柚,0.0
2017,基隆市,斗柚,1.56
2017,新竹市,斗柚,13.243
2017,嘉義市,斗柚,0.0
2017,金門縣,斗柚,0.0
2017,連江縣,斗柚,0.0
2017,新北市,白柚,101.201
2017,台北市,白柚,53.692
2017,桃園市,白柚,1.0
2017,台中市,白柚,73.852
2017,台南市,白柚,5690.493
2017,高雄市,白柚,124.666
2017,宜蘭縣,白柚,79.83
2017,新竹縣,白柚,10.08
2017,苗栗縣,白柚,858.921
2017,彰化縣,白柚,1160.32
2017,南投縣,白柚,394.782
2017,雲林縣,白柚,621.552
2017,嘉義縣,白柚,993.198
2017,屏東縣,白柚,46.361
2017,台東縣,白柚,932.28
2017,花蓮縣,白柚,318.393
2017,澎湖縣,白柚,0.0
2017,基隆市,白柚,0.0
2017,新竹市,白柚,19.845
2017,嘉義市,白柚,180.9
2017,金門縣,白柚,0.448
2017,連江縣,白柚,0.0
2017,新北市,溫州蜜柑,0.0
2017,台北市,溫州蜜柑,0.0
2017,桃園市,溫州蜜柑,0.0
2017,台中市,溫州蜜柑,105.61
2017,台南市,溫州蜜柑,0.0
2017,高雄市,溫州蜜柑,0.0
2017,宜蘭縣,溫州蜜柑,17.738
2017,新竹縣,溫州蜜柑,0.0
2017,苗栗縣,溫州蜜柑,10.06
2017,彰化縣,溫州蜜柑,6.83
2017,南投縣,溫州蜜柑,0.0
2017,雲林縣,溫州蜜柑,0.0
2017,嘉義縣,溫州蜜柑,8.876
2017,屏東縣,溫州蜜柑,0.0
2017,台東縣,溫州蜜柑,31.032
2017,花蓮縣,溫州蜜柑,10.12
2017,澎湖縣,溫州蜜柑,0.0
2017,基隆市,溫州蜜柑,0.0
2017,新竹市,溫州蜜柑,0.0
2017,嘉義市,溫州蜜柑,0.0
2017,金門縣,溫州蜜柑,0.0
2017,連江縣,溫州蜜柑,0.0
2017,新北市,晚崙西亞橙,0.0
2017,台北市,晚崙西亞橙,0.0
2017,桃園市,晚崙西亞橙,0.0
2017,台中市,晚崙西亞橙,0.0
2017,台南市,晚崙西亞橙,0.0
2017,高雄市,晚崙西亞橙,0.0
2017,宜蘭縣,晚崙西亞橙,2.5
2017,新竹縣,晚崙西亞橙,0.0
2017,苗栗縣,晚崙西亞橙,0.0
2017,彰化縣,晚崙西亞橙,0.0
2017,南投縣,晚崙西亞橙,0.0
2017,雲林縣,晚崙西亞橙,0.0
2017,嘉義縣,晚崙西亞橙,0.0
2017,屏東縣,晚崙西亞橙,0.0
2017,台東縣,晚崙西亞橙,1193.594
2017,花蓮縣,晚崙西亞橙,112.574
2017,澎湖縣,晚崙西亞橙,0.0
2017,基隆市,晚崙西亞橙,0.0
2017,新竹市,晚崙西亞橙,0.0
2017,嘉義市,晚崙西亞橙,0.0
2017,金門縣,晚崙西亞橙,0.0
2017,連江縣,晚崙西亞橙,0.0
2017,新北市,檸檬,1.389
2017,台北市,檸檬,2.52
2017,桃園市,檸檬,19.104
2017,台中市,檸檬,525.577
2017,台南市,檸檬,775.2
2017,高雄市,檸檬,3510.015
2017,宜蘭縣,檸檬,109.473
2017,新竹縣,檸檬,39.475
2017,苗栗縣,檸檬,19.029
2017,彰化縣,檸檬,787.021
2017,南投縣,檸檬,2199.735
2017,雲林縣,檸檬,421.049
2017,嘉義縣,檸檬,1169.978
2017,屏東縣,檸檬,25353.757
2017,台東縣,檸檬,1253.708
2017,花蓮縣,檸檬,349.878
2017,澎湖縣,檸檬,0.8
2017,基隆市,檸檬,0.0
2017,新竹市,檸檬,1.173
2017,嘉義市,檸檬,33.616
2017,金門縣,檸檬,2.175
2017,連江縣,檸檬,0.0
2017,新北市,葡萄柚,71.423
2017,台北市,葡萄柚,10.537
2017,桃園市,葡萄柚,0.0
2017,台中市,葡萄柚,31.761
2017,台南市,葡萄柚,342.203
2017,高雄市,葡萄柚,29.515
2017,宜蘭縣,葡萄柚,48.629
2017,新竹縣,葡萄柚,84.103
2017,苗栗縣,葡萄柚,34.39
2017,彰化縣,葡萄柚,59.456
2017,南投縣,葡萄柚,45.492
2017,雲林縣,葡萄柚,2008.016
2017,嘉義縣,葡萄柚,4441.63
2017,屏東縣,葡萄柚,253.282
2017,台東縣,葡萄柚,216.037
2017,花蓮縣,葡萄柚,769.862
2017,澎湖縣,葡萄柚,0.0
2017,基隆市,葡萄柚,0.0
2017,新竹市,葡萄柚,31.65
2017,嘉義市,葡萄柚,371.82
2017,金門縣,葡萄柚,0.0
2017,連江縣,葡萄柚,0.0
2017,新北市,其他雜柑類,17.388
2017,台北市,其他雜柑類,19.723
2017,桃園市,其他雜柑類,36.518
2017,台中市,其他雜柑類,7350.221
2017,台南市,其他雜柑類,848.786
2017,高雄市,其他雜柑類,594.33
2017,宜蘭縣,其他雜柑類,5275.135
2017,新竹縣,其他雜柑類,12398.646
2017,苗栗縣,其他雜柑類,7057.253
2017,彰化縣,其他雜柑類,1228.469
2017,南投縣,其他雜柑類,2182.337
2017,雲林縣,其他雜柑類,8551.944
2017,嘉義縣,其他雜柑類,5009.878
2017,屏東縣,其他雜柑類,2658.317
2017,台東縣,其他雜柑類,2354.651
2017,花蓮縣,其他雜柑類,2742.662
2017,澎湖縣,其他雜柑類,0.0
2017,基隆市,其他雜柑類,0.232
2017,新竹市,其他雜柑類,7.92
2017,嘉義市,其他雜柑類,0.0
2017,金門縣,其他雜柑類,0.0
2017,連江縣,其他雜柑類,0.0
2017,新北市,龍眼,1.77
2017,台北市,龍眼,19.436
2017,桃園市,龍眼,0.95
2017,台中市,龍眼,16930.265
2017,台南市,龍眼,23408.936
2017,高雄市,龍眼,5766.617
2017,宜蘭縣,龍眼,96.807
2017,新竹縣,龍眼,67.976
2017,苗栗縣,龍眼,488.325
2017,彰化縣,龍眼,4969.595
2017,南投縣,龍眼,9426.573
2017,雲林縣,龍眼,209.298
2017,嘉義縣,龍眼,6335.959
2017,屏東縣,龍眼,96.642
2017,台東縣,龍眼,197.734
2017,花蓮縣,龍眼,149.174
2017,澎湖縣,龍眼,0.0
2017,基隆市,龍眼,0.0
2017,新竹市,龍眼,4.805
2017,嘉義市,龍眼,371.089
2017,金門縣,龍眼,2.982
2017,連江縣,龍眼,0.0
2017,新北市,芒果,5.835
2017,台北市,芒果,0.0
2017,桃園市,芒果,3.736
2017,台中市,芒果,1019.539
2017,台南市,芒果,77098.585
2017,高雄市,芒果,16350.366
2017,宜蘭縣,芒果,95.966
2017,新竹縣,芒果,15.08
2017,苗栗縣,芒果,113.509
2017,彰化縣,芒果,1269.376
2017,南投縣,芒果,1073.461
2017,雲林縣,芒果,964.567
2017,嘉義縣,芒果,3571.038
2017,屏東縣,芒果,45642.858
2017,台東縣,芒果,2651.899
2017,花蓮縣,芒果,368.973
2017,澎湖縣,芒果,0.0
2017,基隆市,芒果,0.45
2017,新竹市,芒果,3.672
2017,嘉義市,芒果,310.032
