year,County,fruit_name,Production
2016,新北市,檸檬,1.297
2016,台北市,檸檬,2.17
2016,桃園市,檸檬,19.1
2016,台中市,檸檬,458.796
2016,台南市,檸檬,639.351
2016,高雄市,檸檬,3110.595
2016,宜蘭縣,檸檬,84.6
2016,新竹縣,檸檬,46.2
2016,苗栗縣,檸檬,26.703
2016,彰化縣,檸檬,728.856
2016,南投縣,檸檬,1827.515
2016,雲林縣,檸檬,481.88
2016,嘉義縣,檸檬,1117.135
2016,屏東縣,檸檬,26623.801
2016,台東縣,檸檬,864.433
2016,花蓮縣,檸檬,222.475
2016,澎湖縣,檸檬,0.8
2016,基隆市,檸檬,0.0
2016,新竹市,檸檬,0.0
2016,嘉義市,檸檬,31.35
2016,金門縣,檸檬,2.04
2016,連江縣,檸檬,0.0
2016,新北市,葡萄柚,69.011
2016,台北市,葡萄柚,8.66
2016,桃園市,葡萄柚,0.0
2016,台中市,葡萄柚,30.471
2016,台南市,葡萄柚,399.045
2016,高雄市,葡萄柚,23.975
2016,宜蘭縣,葡萄柚,36.824
2016,新竹縣,葡萄柚,110.089
2016,苗栗縣,葡萄柚,28.719
2016,彰化縣,葡萄柚,49.675
2016,南投縣,葡萄柚,80.238
2016,雲林縣,葡萄柚,2052.584
2016,嘉義縣,葡萄柚,3566.995
2016,屏東縣,葡萄柚,192.778
2016,台東縣,葡萄柚,217.101
2016,花蓮縣,葡萄柚,736.584
2016,澎湖縣,葡萄柚,0.0
2016,基隆市,葡萄柚,0.0
2016,新竹市,葡萄柚,31.65
2016,嘉義市,葡萄柚,391.47
2016,金門縣,葡萄柚,0.0
2016,連江縣,葡萄柚,0.0
2016,新北市,其他雜柑類,17.388
2016,台北市,其他雜柑類,30.348
2016,桃園市,其他雜柑類,37.62
2016,台中市,其他雜柑類,6518.057
2016,台南市,其他雜柑類,871.11
2016,高雄市,其他雜柑類,443.407
2016,宜蘭縣,其他雜柑類,4817.591
2016,新竹縣,其他雜柑類,11999.25
2016,苗栗縣,其他雜柑類,6895.818
2016,彰化縣,其他雜柑類,1175.047
2016,南投縣,其他雜柑類,1882.39
2016,雲林縣,其他雜柑類,8434.24
2016,嘉義縣,其他雜柑類,4042.863
2016,屏東縣,其他雜柑類,2222.016
2016,台東縣,其他雜柑類,2111.908
2016,花蓮縣,其他雜柑類,1863.992
2016,澎湖縣,其他雜柑類,0.0
2016,基隆市,其他雜柑類,0.273
2016,新竹市,其他雜柑類,13.313
2016,嘉義市,其他雜柑類,6.84
2016,金門縣,其他雜柑類,0.0
2016,連江縣,其他雜柑類,0.0
2016,新北市,龍眼,0.87
2016,台北市,龍眼,13.877
2016,桃園市,龍眼,0.95
2016,台中市,龍眼,18520.268
2016,台南市,龍眼,19835.497
2016,高雄市,龍眼,11000.672
2016,宜蘭縣,龍眼,105.587
2016,新竹縣,龍眼,97.82
2016,苗栗縣,龍眼,365.405
2016,彰化縣,龍眼,4506.737
2016,南投縣,龍眼,7927.35
2016,雲林縣,龍眼,168.752
2016,嘉義縣,龍眼,5507.324
2016,屏東縣,龍眼,117.521
2016,台東縣,龍眼,179.037
2016,花蓮縣,龍眼,152.619
2016,澎湖縣,龍眼,0.0
2016,基隆市,龍眼,0.0
2016,新竹市,龍眼,4.826
2016,嘉義市,龍眼,417.595
2016,金門縣,龍眼,3.843
2016,連江縣,龍眼,0.0
2016,新北市,芒果,6.105
2016,台北市,芒果,0.0
2016,桃園市,芒果,3.736
2016,台中市,芒果,890.446
2016,台南市,芒果,47272.563
2016,高雄市,芒果,10610.738
2016,宜蘭縣,芒果,89.352
2016,新竹縣,芒果,7.085
2016,苗栗縣,芒果,89.098
2016,彰化縣,芒果,1262.419
2016,南投縣,芒果,420.945
2016,雲林縣,芒果,880.593
2016,嘉義縣,芒果,2711.77
2016,屏東縣,芒果,39848.238
2016,台東縣,芒果,2053.307
2016,花蓮縣,芒果,382.963
2016,澎湖縣,芒果,0.0
2016,基隆市,芒果,0.36
2016,新竹市,芒果,3.672
2016,嘉義市,芒果,232.982
2016,金門縣,芒果,0.096
2016,連江縣,芒果,0.0
2016,新北市,檳榔,2059.204
2016,台北市,檳榔,23.91
2016,桃園市,檳榔,46.622
2016,台中市,檳榔,3157.99
2016,台南市,檳榔,1333.828
2016,高雄市,檳榔,1459.893
2016,宜蘭縣,檳榔,299.418
2016,新竹縣,檳榔,721.039
2016,苗栗縣,檳榔,870.845
2016,彰化縣,檳榔,245.605
2016,南投縣,檳榔,31094.49
2016,雲林縣,檳榔,1911.825
2016,嘉義縣,檳榔,15147.743
2016,屏東縣,檳榔,30754.808
2016,台東縣,檳榔,3187.238
2016,花蓮縣,檳榔,7556.396
2016,澎湖縣,檳榔,0.0
2016,基隆市,檳榔,7.194
2016,新竹市,檳榔,0.46
2016,嘉義市,檳榔,113.454
2016,金門縣,檳榔,0.0
2016,連江縣,檳榔,0.0
2016,新北市,番石榴,588.132
2016,台北市,番石榴,48.529
2016,桃園市,番石榴,139.038
2016,台中市,番石榴,1750.441
2016,台南市,番石榴,28155.115
2016,高雄市,番石榴,45082.392
2016,宜蘭縣,番石榴,3125.214
2016,新竹縣,番石榴,262.22
2016,苗栗縣,番石榴,655.118
2016,彰化縣,番石榴,29137.465
2016,南投縣,番石榴,3624.099
2016,雲林縣,番石榴,5872.156
2016,嘉義縣,番石榴,4967.294
2016,屏東縣,番石榴,7132.724
2016,台東縣,番石榴,1080.973
2016,花蓮縣,番石榴,1042.449
2016,澎湖縣,番石榴,33.657
2016,基隆市,番石榴,0.875
2016,新竹市,番石榴,60.989
2016,嘉義市,番石榴,302.542
2016,金門縣,番石榴,13.86
2016,連江縣,番石榴,0.0
2016,新北市,李,32.367
2016,台北市,李,0.0
2016,桃園市,李,21.095
2016,台中市,李,2484.004
2016,台南市,李,7.29
2016,高雄市,李,1202.944
2016,宜蘭縣,李,1032.226
2016,新竹縣,李,258.978
2016,苗栗縣,李,4036.595
2016,彰化縣,李,4.0
2016,南投縣,李,2028.072
2016,雲林縣,李,2.0
2016,嘉義縣,李,99.164
2016,屏東縣,李,43.045
2016,台東縣,李,1821.254
2016,花蓮縣,李,653.915
2016,澎湖縣,李,0.0
2016,基隆市,李,0.0
2016,新竹市,李,0.0
2016,嘉義市,李,0.0
2016,金門縣,李,0.0
2016,連江縣,李,0.0
2016,新北市,桃,34.91
2016,台北市,桃,3.0
2016,桃園市,桃,2372.12
2016,台中市,桃,14593.304
2016,台南市,桃,19.166
2016,高雄市,桃,597.344
2016,宜蘭縣,桃,454.187
2016,新竹縣,桃,1403.251
2016,苗栗縣,桃,728.205
2016,彰化縣,桃,86.692
2016,南投縣,桃,1166.611
2016,雲林縣,桃,32.718
2016,嘉義縣,桃,319.748
2016,屏東縣,桃,44.362
2016,台東縣,桃,307.287
2016,花蓮縣,桃,266.55
2016,澎湖縣,桃,0.0
2016,基隆市,桃,0.065
2016,新竹市,桃,0.087
2016,嘉義市,桃,0.0
2016,金門縣,桃,0.096
2016,連江縣,桃,0.0
2016,新北市,柿,83.761
2016,台北市,柿,38.896
2016,桃園市,柿,912.96
2016,台中市,柿,41900.171
2016,台南市,柿,24.113
2016,高雄市,柿,179.969
2016,宜蘭縣,柿,233.41
2016,新竹縣,柿,2621.031
2016,苗栗縣,柿,5485.749
2016,彰化縣,柿,19.544
2016,南投縣,柿,1984.172
2016,雲林縣,柿,131.363
2016,嘉義縣,柿,5274.762
2016,屏東縣,柿,8.205
2016,台東縣,柿,929.515
2016,花蓮縣,柿,438.014
2016,澎湖縣,柿,0.0
2016,基隆市,柿,0.0
2016,新竹市,柿,0.0
2016,嘉義市,柿,0.0
2016,金門縣,柿,0.0
2016,連江縣,柿,0.0
2016,新北市,木瓜,51.49
2016,台北市,木瓜,28.433
2016,桃園市,木瓜,44.036
2016,台中市,木瓜,400.656
2016,台南市,木瓜,29114.435
2016,高雄市,木瓜,10620.338
2016,宜蘭縣,木瓜,137.217
2016,新竹縣,木瓜,220.204
2016,苗栗縣,木瓜,735.164
2016,彰化縣,木瓜,1207.061
2016,南投縣,木瓜,14118.973
2016,雲林縣,木瓜,8270.659
2016,嘉義縣,木瓜,12489.816
2016,屏東縣,木瓜,25677.978
2016,台東縣,木瓜,1114.371
2016,花蓮縣,木瓜,1316.417
2016,澎湖縣,木瓜,8.761
2016,基隆市,木瓜,0.0
2016,新竹市,木瓜,3.5
2016,嘉義市,木瓜,356.76
2016,金門縣,木瓜,4.8
2016,連江縣,木瓜,0.0
2016,新北市,蓮霧,10.568
2016,台北市,蓮霧,22.715
2016,桃園市,蓮霧,3.2
2016,台中市,蓮霧,126.685
2016,台南市,蓮霧,310.864
2016,高雄市,蓮霧,5192.039
2016,宜蘭縣,蓮霧,1930.369
2016,新竹縣,蓮霧,13.584
2016,苗栗縣,蓮霧,12.672
2016,彰化縣,蓮霧,38.336
2016,南投縣,蓮霧,740.474
2016,雲林縣,蓮霧,240.785
2016,嘉義縣,蓮霧,3124.298
2016,屏東縣,蓮霧,38763.338
2016,台東縣,蓮霧,37.885
2016,花蓮縣,蓮霧,92.275
2016,澎湖縣,蓮霧,0.0
2016,基隆市,蓮霧,2.746
2016,新竹市,蓮霧,0.0
2016,嘉義市,蓮霧,11.7
2016,金門縣,蓮霧,0.0
2016,連江縣,蓮霧,0.0
2016,新北市,葡萄,1.56
2016,台北市,葡萄,0.0
2016,桃園市,葡萄,33.5
2016,台中市,葡萄,18913.609
2016,台南市,葡萄,109.687
2016,高雄市,葡萄,206.81
2016,宜蘭縣,葡萄,16.123
2016,新竹縣,葡萄,11.09
2016,苗栗縣,葡萄,14694.852
2016,彰化縣,葡萄,35422.256
2016,南投縣,葡萄,9859.033
2016,雲林縣,葡萄,35.447
2016,嘉義縣,葡萄,137.233
2016,屏東縣,葡萄,23.643
2016,台東縣,葡萄,207.567
2016,花蓮縣,葡萄,7.98
2016,澎湖縣,葡萄,0.0
2016,基隆市,葡萄,0.0
2016,新竹市,葡萄,0.0
2016,嘉義市,葡萄,0.0
2016,金門縣,葡萄,0.0
2016,連江縣,葡萄,0.0
2016,新北市,枇杷,0.0
2016,台北市,枇杷,1.44
2016,桃園市,枇杷,54.576
2016,台中市,枇杷,4361.837
2016,台南市,枇杷,0.14
2016,高雄市,枇杷,0.746
2016,宜蘭縣,枇杷,28.736
2016,新竹縣,枇杷,3.202
2016,苗栗縣,枇杷,243.248
2016,彰化縣,枇杷,1.55
2016,南投縣,枇杷,437.914
2016,雲林縣,枇杷,3.898
2016,嘉義縣,枇杷,4.36
2016,屏東縣,枇杷,0.0
2016,台東縣,枇杷,611.412
2016,花蓮縣,枇杷,28.457
2016,澎湖縣,枇杷,0.0
2016,基隆市,枇杷,0.0
2016,新竹市,枇杷,0.0
2016,嘉義市,枇杷,0.0
2016,金門縣,枇杷,0.06
2016,連江縣,枇杷,0.0
2016,新北市,梅,1.342
2016,台北市,梅,7.2
2016,桃園市,梅,6.06
2016,台中市,梅,682.788
2016,台南市,梅,973.69
2016,高雄市,梅,4823.985
2016,宜蘭縣,梅,3.74
2016,新竹縣,梅,6.57
2016,苗栗縣,梅,192.268
2016,彰化縣,梅,1.344
2016,南投縣,梅,4305.485
2016,雲林縣,梅,176.8
2016,嘉義縣,梅,333.32
2016,屏東縣,梅,9.0
2016,台東縣,梅,4409.311
2016,花蓮縣,梅,679.702
2016,澎湖縣,梅,0.0
2016,基隆市,梅,0.0
2016,新竹市,梅,0.0
2016,嘉義市,梅,0.0
2016,金門縣,梅,0.0
2016,連江縣,梅,0.0
2016,新北市,荔枝,0.0
2016,台北市,荔枝,0.0
2016,桃園市,荔枝,0.0
2016,台中市,荔枝,10837.406
2016,台南市,荔枝,5655.486
2016,高雄市,荔枝,12038.524
2016,宜蘭縣,荔枝,6.379
2016,新竹縣,荔枝,213.68
2016,苗栗縣,荔枝,186.468
2016,彰化縣,荔枝,3965.618
2016,南投縣,荔枝,5239.297
2016,雲林縣,荔枝,500.833
2016,嘉義縣,荔枝,4528.635
2016,屏東縣,荔枝,2398.46
2016,台東縣,荔枝,812.946
2016,花蓮縣,荔枝,4.449
2016,澎湖縣,荔枝,0.0
2016,基隆市,荔枝,0.0
2016,新竹市,荔枝,82.397
2016,嘉義市,荔枝,104.909
2016,金門縣,荔枝,0.07
2016,連江縣,荔枝,0.0
2016,新北市,橄欖,0.0
2016,台北市,橄欖,0.0
2016,桃園市,橄欖,7.04
2016,台中市,橄欖,119.493
2016,台南市,橄欖,199.314
2016,高雄市,橄欖,79.57
2016,宜蘭縣,橄欖,0.0
2016,新竹縣,橄欖,82.38
2016,苗栗縣,橄欖,193.365
2016,彰化縣,橄欖,4.91
2016,南投縣,橄欖,655.725
2016,雲林縣,橄欖,0.0
2016,嘉義縣,橄欖,52.725
2016,屏東縣,橄欖,4.579
2016,台東縣,橄欖,395.301
2016,花蓮縣,橄欖,127.29
2016,澎湖縣,橄欖,0.0
2016,基隆市,橄欖,0.0
2016,新竹市,橄欖,0.0
2016,嘉義市,橄欖,7.78
2016,金門縣,橄欖,0.0
2016,連江縣,橄欖,0.0
2016,新北市,楊桃,10.883
2016,台北市,楊桃,12.13
2016,桃園市,楊桃,0.0
2016,台中市,楊桃,693.576
2016,台南市,楊桃,5050.33
2016,高雄市,楊桃,95.861
2016,宜蘭縣,楊桃,261.668
2016,新竹縣,楊桃,46.62
2016,苗栗縣,楊桃,1018.658
2016,彰化縣,楊桃,1154.943
2016,南投縣,楊桃,236.986
2016,雲林縣,楊桃,220.43
2016,嘉義縣,楊桃,163.705
2016,屏東縣,楊桃,149.853
2016,台東縣,楊桃,54.216
2016,花蓮縣,楊桃,36.159
2016,澎湖縣,楊桃,0.0
2016,基隆市,楊桃,0.0
2016,新竹市,楊桃,0.0
2016,嘉義市,楊桃,0.0
2016,金門縣,楊桃,0.525
2016,連江縣,楊桃,0.0
2016,新北市,梨,67.354
2016,台北市,梨,2.04
2016,桃園市,梨,111.901
2016,台中市,梨,72162.896
2016,台南市,梨,30.427
2016,高雄市,梨,172.815
2016,宜蘭縣,梨,877.743
2016,新竹縣,梨,2041.658
2016,苗栗縣,梨,32696.415
2016,彰化縣,梨,458.278
2016,南投縣,梨,448.023
2016,雲林縣,梨,38.484
2016,嘉義縣,梨,1800.32
2016,屏東縣,梨,17.697
2016,台東縣,梨,250.552
2016,花蓮縣,梨,239.553
2016,澎湖縣,梨,0.0
2016,基隆市,梨,0.0
2016,新竹市,梨,8.073
2016,嘉義市,梨,0.0
2016,金門縣,梨,0.12
2016,連江縣,梨,0.0
2016,新北市,蘋果,0.0
2016,台北市,蘋果,0.0
2016,桃園市,蘋果,0.0
2016,台中市,蘋果,1135.96
2016,台南市,蘋果,0.0
2016,高雄市,蘋果,1.806
2016,宜蘭縣,蘋果,0.0
2016,新竹縣,蘋果,0.0
2016,苗栗縣,蘋果,0.0
2016,彰化縣,蘋果,0.165
2016,南投縣,蘋果,330.6
2016,雲林縣,蘋果,0.0
2016,嘉義縣,蘋果,1.29
2016,屏東縣,蘋果,0.0
2016,台東縣,蘋果,2.88
2016,花蓮縣,蘋果,10.17
2016,澎湖縣,蘋果,0.0
2016,基隆市,蘋果,0.0
2016,新竹市,蘋果,0.0
2016,嘉義市,蘋果,0.0
2016,金門縣,蘋果,0.08
2016,連江縣,蘋果,0.0
2016,新北市,棗,0.0
2016,台北市,棗,0.0
2016,桃園市,棗,0.0
2016,台中市,棗,79.036
2016,台南市,棗,5091.54
2016,高雄市,棗,13803.711
2016,宜蘭縣,棗,0.96
2016,新竹縣,棗,2.35
2016,苗栗縣,棗,973.1
2016,彰化縣,棗,62.364
2016,南投縣,棗,216.212
2016,雲林縣,棗,425.632
2016,嘉義縣,棗,704.552
2016,屏東縣,棗,7674.696
2016,台東縣,棗,37.336
2016,花蓮縣,棗,5.875
2016,澎湖縣,棗,0.0
2016,基隆市,棗,0.0
2016,新竹市,棗,0.0
2016,嘉義市,棗,23.16
2016,金門縣,棗,20.2
2016,連江縣,棗,0.0
2016,新北市,番荔枝,1.0
2016,台北市,番荔枝,0.0
2016,桃園市,番荔枝,0.0
2016,台中市,番荔枝,525.66
2016,台南市,番荔枝,1129.254
2016,高雄市,番荔枝,111.928
2016,宜蘭縣,番荔枝,32.738
2016,新竹縣,番荔枝,1.875
2016,苗栗縣,番荔枝,25.219
2016,彰化縣,番荔枝,443.404
2016,南投縣,番荔枝,193.201
2016,雲林縣,番荔枝,110.519
2016,嘉義縣,番荔枝,50.853
2016,屏東縣,番荔枝,330.842
2016,台東縣,番荔枝,22078.526
2016,花蓮縣,番荔枝,280.943
2016,澎湖縣,番荔枝,3.956
2016,基隆市,番荔枝,0.0
2016,新竹市,番荔枝,0.0
2016,嘉義市,番荔枝,0.0
2016,金門縣,番荔枝,0.0
2016,連江縣,番荔枝,0.0
2016,新北市,百香果,28.293
2016,台北市,百香果,14.28
2016,桃園市,百香果,10.548
2016,台中市,百香果,602.833
2016,台南市,百香果,190.81
2016,高雄市,百香果,104.719
2016,宜蘭縣,百香果,40.034
2016,新竹縣,百香果,9.495
2016,苗栗縣,百香果,217.674
2016,彰化縣,百香果,120.875
2016,南投縣,百香果,7437.441
2016,雲林縣,百香果,155.585
2016,嘉義縣,百香果,109.145
2016,屏東縣,百香果,108.248
2016,台東縣,百香果,122.414
2016,花蓮縣,百香果,122.053
2016,澎湖縣,百香果,0.0
2016,基隆市,百香果,0.51
2016,新竹市,百香果,0.0
2016,嘉義市,百香果,0.0
2016,金門縣,百香果,2.34
2016,連江縣,百香果,0.0
2016,新北市,可可椰子,0.0
2016,台北市,可可椰子,0.0
2016,桃園市,可可椰子,0.0
2016,台中市,可可椰子,1.568
2016,台南市,可可椰子,2326.897
2016,高雄市,可可椰子,4237.224
2016,宜蘭縣,可可椰子,1.845
2016,新竹縣,可可椰子,0.0
2016,苗栗縣,可可椰子,0.0
2016,彰化縣,可可椰子,2.232
2016,南投縣,可可椰子,11.082
2016,雲林縣,可可椰子,22.358
2016,嘉義縣,可可椰子,132.707
2016,屏東縣,可可椰子,7364.93
2016,台東縣,可可椰子,5183.169
2016,花蓮縣,可可椰子,341.782
2016,澎湖縣,可可椰子,0.0
2016,基隆市,可可椰子,0.0
2016,新竹市,可可椰子,0.0
2016,嘉義市,可可椰子,7.065
2016,金門縣,可可椰子,0.0
2016,連江縣,可可椰子,0.0
2016,新北市,其他水果,426.728
2016,台北市,其他水果,306.015
2016,桃園市,其他水果,748.985
2016,台中市,其他水果,2723.931
2016,台南市,其他水果,11606.809
2016,高雄市,其他水果,3305.35
2016,宜蘭縣,其他水果,1298.865
2016,新竹縣,其他水果,655.971
2016,苗栗縣,其他水果,1261.461
2016,彰化縣,其他水果,11453.335
2016,南投縣,其他水果,9254.516
2016,雲林縣,其他水果,3461.512
2016,嘉義縣,其他水果,6569.082
2016,屏東縣,其他水果,7527.714
2016,台東縣,其他水果,3877.081
2016,花蓮縣,其他水果,1488.705
2016,澎湖縣,其他水果,224.676
2016,基隆市,其他水果,5.985
2016,新竹市,其他水果,28.766
2016,嘉義市,其他水果,441.265
2016,金門縣,其他水果,24.248
2016,連江縣,其他水果,0.0
2015,新北市,香蕉,1108.142
2015,台北市,香蕉,155.98
2015,桃園市,香蕉,366.487
2015,台中市,香蕉,6051.181
2015,台南市,香蕉,18203.279
2015,高雄市,香蕉,37465.998
2015,宜蘭縣,香蕉,984.848
2015,新竹縣,香蕉,1378.011
2015,苗栗縣,香蕉,2026.576
2015,彰化縣,香蕉,3170.071
2015,南投縣,香蕉,47821.619
2015,雲林縣,香蕉,12899.595
2015,嘉義縣,香蕉,51971.938
2015,屏東縣,香蕉,66105.907
2015,台東縣,香蕉,11834.187
2015,花蓮縣,香蕉,11641.297
2015,澎湖縣,香蕉,23.737
2015,基隆市,香蕉,51.555
2015,新竹市,香蕉,108.552
2015,嘉義市,香蕉,697.2
2015,金門縣,香蕉,0.0
2015,連江縣,香蕉,0.0
2015,新北市,鳳梨,28.575
2015,台北市,鳳梨,0.0
2015,桃園市,鳳梨,19.494
2015,台中市,鳳梨,5146.76
2015,台南市,鳳梨,63874.201
2015,高雄市,鳳梨,50233.209
2015,宜蘭縣,鳳梨,1146.062
2015,新竹縣,鳳梨,21.6
2015,苗栗縣,鳳梨,14.9
2015,彰化縣,鳳梨,12586.965
2015,南投縣,鳳梨,80704.701
2015,雲林縣,鳳梨,43935.938
2015,嘉義縣,鳳梨,65971.789
2015,屏東縣,鳳梨,140668.795
2015,台東縣,鳳梨,17613.294
2015,花蓮縣,鳳梨,9135.316
2015,澎湖縣,鳳梨,14.31
2015,基隆市,鳳梨,0.0
2015,新竹市,鳳梨,0.0
2015,嘉義市,鳳梨,2882.442
2015,金門縣,鳳梨,0.0
2015,連江縣,鳳梨,0.0
2015,新北市,椪柑,9.761
2015,台北市,椪柑,23.292
2015,桃園市,椪柑,31.59
2015,台中市,椪柑,28802.892
2015,台南市,椪柑,19334.543
2015,高雄市,椪柑,3.424
2015,宜蘭縣,椪柑,112.827
2015,新竹縣,椪柑,4809.412
2015,苗栗縣,椪柑,12117.938
2015,彰化縣,椪柑,118.433
2015,南投縣,椪柑,484.853
2015,雲林縣,椪柑,13984.054
2015,嘉義縣,椪柑,27618.412
2015,屏東縣,椪柑,0.0
2015,台東縣,椪柑,362.882
2015,花蓮縣,椪柑,216.984
2015,澎湖縣,椪柑,0.0
2015,基隆市,椪柑,0.0
2015,新竹市,椪柑,0.0
2015,嘉義市,椪柑,26.442
2015,金門縣,椪柑,0.0
2015,連江縣,椪柑,0.0
2015,新北市,柳橙,54.61
2015,台北市,柳橙,17.136
2015,桃園市,柳橙,14.659
2015,台中市,柳橙,395.619
2015,台南市,柳橙,44033.842
2015,高雄市,柳橙,203.317
2015,宜蘭縣,柳橙,855.981
2015,新竹縣,柳橙,1345.18
2015,苗栗縣,柳橙,134.698
2015,彰化縣,柳橙,577.86
2015,南投縣,柳橙,12018.051
2015,雲林縣,柳橙,60805.676
2015,嘉義縣,柳橙,16828.216
2015,屏東縣,柳橙,51.78
2015,台東縣,柳橙,557.341
2015,花蓮縣,柳橙,468.82
2015,澎湖縣,柳橙,0.798
2015,基隆市,柳橙,0.0
2015,新竹市,柳橙,0.0
2015,嘉義市,柳橙,1130.22
2015,金門縣,柳橙,0.0
2015,連江縣,柳橙,0.0
2015,新北市,桶柑,863.32
2015,台北市,桶柑,131.424
2015,桃園市,桶柑,867.59
2015,台中市,桶柑,9698.711
2015,台南市,桶柑,13.44
2015,高雄市,桶柑,0.0
2015,宜蘭縣,桶柑,2300.778
2015,新竹縣,桶柑,24555.76
2015,苗栗縣,桶柑,9976.476
2015,彰化縣,桶柑,36.341
2015,南投縣,桶柑,110.644
2015,雲林縣,桶柑,17.1
2015,嘉義縣,桶柑,134.724
2015,屏東縣,桶柑,0.0
2015,台東縣,桶柑,2451.359
2015,花蓮縣,桶柑,847.342
2015,澎湖縣,桶柑,0.0
2015,基隆市,桶柑,11.979
2015,新竹市,桶柑,5.817
2015,嘉義市,桶柑,0.0
